年,週,就診類別,年齡別,county,NHIAcute,健保就診總人次
2015,25,住院,0-4,基隆市,0,51
2015,25,住院,0-4,雲林縣,0,25
2015,25,住院,0-4,新北市,1,146
2015,25,住院,0-4,新竹市,1,110
2015,25,住院,0-4,新竹縣,0,22
2015,25,住院,0-4,嘉義市,0,24
2015,25,住院,0-4,嘉義縣,0,48
2015,25,住院,0-4,彰化縣,2,211
2015,25,住院,15-24,台中市,2,222
2015,25,住院,15-24,台北市,1,321
2015,25,住院,15-24,台東縣,0,13
2015,25,住院,15-24,台南市,1,73
2015,25,住院,15-24,宜蘭縣,0,56
2015,25,住院,15-24,花蓮縣,0,44
2015,25,住院,15-24,金門縣,0,5
2015,25,住院,15-24,南投縣,0,22
2015,25,住院,15-24,屏東縣,1,27
2015,25,住院,15-24,苗栗縣,0,32
2015,25,住院,15-24,桃園市,3,262
2015,25,住院,15-24,高雄市,3,264
2015,25,住院,15-24,基隆市,2,24
2015,25,住院,15-24,連江縣,0,2
2015,25,住院,15-24,雲林縣,2,37
2015,25,住院,15-24,新北市,9,151
2015,25,住院,15-24,新竹市,0,49
2015,25,住院,15-24,新竹縣,1,23
2015,25,住院,15-24,嘉義市,7,19
2015,25,住院,15-24,嘉義縣,0,34
2015,25,住院,15-24,彰化縣,2,112
2015,25,住院,25-64,台中市,7,2600
2015,25,住院,25-64,台北市,43,5315
2015,25,住院,25-64,台東縣,0,215
2015,25,住院,25-64,台南市,4,1511
2015,25,住院,25-64,宜蘭縣,3,511
2015,25,住院,25-64,花蓮縣,0,482
2015,25,住院,25-64,金門縣,0,36
2015,25,住院,25-64,南投縣,3,167
2015,25,住院,25-64,屏東縣,1,291
2015,25,住院,25-64,苗栗縣,0,202
2015,25,住院,25-64,桃園市,12,2516
2015,25,住院,25-64,高雄市,26,3214
2015,25,住院,25-64,基隆市,10,379
2015,25,住院,25-64,連江縣,0,4
2015,25,住院,25-64,雲林縣,22,410
2015,25,住院,25-64,新北市,59,2048
2015,25,住院,25-64,新竹市,3,731
2015,25,住院,25-64,新竹縣,0,138
2015,25,住院,25-64,嘉義市,16,364
2015,25,住院,25-64,嘉義縣,0,607
2015,25,住院,25-64,彰化縣,7,1276
2015,25,住院,25-64,澎湖縣,0,14
2015,25,住院,5-14,台中市,0,125
2015,25,住院,5-14,台北市,0,211
2015,25,住院,5-14,台東縣,0,8
2015,25,住院,5-14,台南市,1,27
2015,25,住院,5-14,宜蘭縣,1,68
2015,25,住院,5-14,花蓮縣,1,11
2015,25,住院,5-14,金門縣,0,3
2015,25,住院,5-14,南投縣,0,21
2015,25,住院,5-14,屏東縣,0,12
2015,25,住院,5-14,苗栗縣,0,21
2015,25,住院,5-14,桃園市,0,159
2015,25,住院,5-14,高雄市,0,142
2015,25,住院,5-14,基隆市,0,30
2015,25,住院,5-14,雲林縣,0,12
2015,25,住院,5-14,新北市,2,78
2015,25,住院,5-14,新竹市,0,55
2015,25,住院,5-14,新竹縣,0,14
2015,25,住院,5-14,嘉義市,0,7
2015,25,住院,5-14,嘉義縣,0,29
2015,25,住院,5-14,彰化縣,1,103
2015,25,住院,5-14,澎湖縣,0,1
2015,25,住院,65+,台中市,3,1424
2015,25,住院,65+,台北市,7,3338
2015,25,住院,65+,台東縣,1,157
2015,25,住院,65+,台南市,1,853
2015,25,住院,65+,宜蘭縣,0,396
2015,25,住院,65+,花蓮縣,0,282
2015,25,住院,65+,金門縣,1,34
2015,25,住院,65+,南投縣,0,176
2015,25,住院,65+,屏東縣,0,193
2015,25,住院,65+,苗栗縣,0,245
2015,25,住院,65+,桃園市,3,1400
2015,25,住院,65+,高雄市,3,1911
2015,25,住院,65+,基隆市,0,312
2015,25,住院,65+,連江縣,0,3
2015,25,住院,65+,雲林縣,0,435
2015,25,住院,65+,新北市,2,1297
2015,25,住院,65+,新竹市,3,375
2015,25,住院,65+,新竹縣,0,84
2015,25,住院,65+,嘉義市,0,180
2015,25,住院,65+,嘉義縣,0,616
2015,25,住院,65+,彰化縣,1,1027
2015,25,住院,65+,澎湖縣,0,10
2015,25,門診,0-4,台中市,6321,40386
2015,25,門診,0-4,台北市,5277,25979
2015,25,門診,0-4,台東縣,662,1688
2015,25,門診,0-4,台南市,3678,23370
2015,25,門診,0-4,宜蘭縣,1946,5242
2015,25,門診,0-4,花蓮縣,751,3442
2015,25,門診,0-4,金門縣,206,1163
2015,25,門診,0-4,南投縣,1495,6095
2015,25,門診,0-4,屏東縣,1775,8900
2015,25,門診,0-4,苗栗縣,1363,6134
2015,25,門診,0-4,桃園市,6066,28249
2015,25,門診,0-4,高雄市,6597,33392
2015,25,門診,0-4,基隆市,566,3743
2015,25,門診,0-4,連江縣,9,66
2015,25,門診,0-4,雲林縣,1382,8187
2015,25,門診,0-4,新北市,12437,53197
2015,25,門診,0-4,新竹市,1392,9019
2015,25,門診,0-4,新竹縣,1888,7013
2015,25,門診,0-4,嘉義市,823,5507
2015,25,門診,0-4,嘉義縣,651,2995
2015,25,門診,0-4,彰化縣,3104,17753
2015,25,門診,0-4,澎湖縣,128,1128
2015,25,門診,15-24,台中市,4383,47604
2015,25,門診,15-24,台北市,3848,38590
2015,25,門診,15-24,台東縣,273,2012
2015,25,門診,15-24,台南市,2355,28130
2015,25,門診,15-24,宜蘭縣,649,5386
2015,25,門診,15-24,花蓮縣,406,4097
2015,25,門診,15-24,金門縣,226,1465
2015,25,門診,15-24,南投縣,678,5567
2015,25,門診,15-24,屏東縣,1178,9986
2015,25,門診,15-24,苗栗縣,689,5773
2015,25,門診,15-24,桃園市,2841,29322
2015,25,門診,15-24,高雄市,4114,39582
2015,25,門診,15-24,基隆市,502,4948
2015,25,門診,15-24,連江縣,8,198
2015,25,門診,15-24,雲林縣,909,8717
2015,25,門診,15-24,新北市,6265,52681
2015,25,門診,15-24,新竹市,553,7703
2015,25,門診,15-24,新竹縣,717,5087
2015,25,門診,15-24,嘉義市,444,6675
2015,25,門診,15-24,嘉義縣,579,4359
2015,25,門診,15-24,彰化縣,1726,16969
2015,25,門診,15-24,澎湖縣,100,1732
2015,25,門診,25-64,台中市,20912,331057
2015,25,門診,25-64,台北市,19183,349388
2015,25,門診,25-64,台東縣,1604,19201
2015,25,門診,25-64,台南市,13205,226816
2015,25,門診,25-64,宜蘭縣,3245,42374
2015,25,門診,25-64,花蓮縣,2157,35639
2015,25,門診,25-64,金門縣,954,8752
2015,25,門診,25-64,南投縣,3760,47856
2015,25,門診,25-64,屏東縣,5854,81141
2015,25,門診,25-64,苗栗縣,3952,46912
2015,25,門診,25-64,桃園市,13282,217963
2015,25,門診,25-64,高雄市,22745,331725
2015,25,門診,25-64,基隆市,2873,42304
2015,25,門診,25-64,連江縣,37,873
2015,25,門診,25-64,雲林縣,4710,69356
2015,25,門診,25-64,新北市,35898,412832
2015,25,門診,25-64,新竹市,2716,59277
2015,25,門診,25-64,新竹縣,4121,39473
2015,25,門診,25-64,嘉義市,2361,51557
2015,25,門診,25-64,嘉義縣,3006,36813
2015,25,門診,25-64,彰化縣,9541,133030
2015,25,門診,25-64,澎湖縣,851,15151
2015,25,門診,5-14,台中市,6230,49109
2015,25,門診,5-14,台北市,5531,36320
2015,25,門診,5-14,台東縣,736,2408
2015,25,門診,5-14,台南市,3612,27003
2015,25,門診,5-14,宜蘭縣,1856,6820
2015,25,門診,5-14,花蓮縣,806,4424
2015,25,門診,5-14,金門縣,349,1722
2015,25,門診,5-14,南投縣,1523,7936
2015,25,門診,5-14,屏東縣,1939,11116
2015,25,門診,5-14,苗栗縣,1370,6910
2015,25,門診,5-14,桃園市,5337,34181
2015,25,門診,5-14,高雄市,6773,38508
2015,25,門診,5-14,基隆市,698,5195
2015,25,門診,5-14,連江縣,20,96
2015,25,門診,5-14,雲林縣,1530,10841
2015,25,門診,5-14,新北市,11762,64512
2015,25,門診,5-14,新竹市,1196,9657
2015,25,門診,5-14,新竹縣,1753,8631
2015,25,門診,5-14,嘉義市,798,7003
2015,25,門診,5-14,嘉義縣,1246,5319
2015,25,門診,5-14,彰化縣,3083,21983
2015,25,門診,5-14,澎湖縣,185,1913
2015,25,門診,65+,台中市,6043,125116
2015,25,門診,65+,台北市,6557,181864
2015,25,門診,65+,台東縣,775,12232
2015,25,門診,65+,台南市,4374,105691
2015,25,門診,65+,宜蘭縣,1231,26997
2015,25,門診,65+,花蓮縣,833,20416
2015,25,門診,65+,金門縣,301,4018
2015,25,門診,65+,南投縣,1655,29552
2015,25,門診,65+,屏東縣,2679,51903
2015,25,門診,65+,苗栗縣,1305,27170
2015,25,門診,65+,桃園市,3349,80852
2015,25,門診,65+,高雄市,7584,154477
2015,25,門診,65+,基隆市,1210,22728
2015,25,門診,65+,連江縣,11,283
2015,25,門診,65+,雲林縣,1969,43482
2015,25,門診,65+,新北市,9105,144216
2015,25,門診,65+,新竹市,672,20722
2015,25,門診,65+,新竹縣,974,16323
2015,25,門診,65+,嘉義市,859,26351
2015,25,門診,65+,嘉義縣,1720,30062
2015,25,門診,65+,彰化縣,3355,67429
2015,25,門診,65+,澎湖縣,342,9464
2015,26,住院,0-4,台中市,2,246
2015,26,住院,0-4,台北市,4,248
2015,26,住院,0-4,台東縣,0,31
2015,26,住院,0-4,台南市,0,42
2015,26,住院,0-4,宜蘭縣,0,112
2015,26,住院,0-4,花蓮縣,1,35
2015,26,住院,0-4,金門縣,0,1
2015,26,住院,0-4,南投縣,0,27
2015,26,住院,0-4,屏東縣,0,12
2015,26,住院,0-4,苗栗縣,0,19
2015,26,住院,0-4,桃園市,3,270
2015,26,住院,0-4,高雄市,1,244
2015,26,住院,0-4,基隆市,1,42
2015,26,住院,0-4,連江縣,0,2
2015,26,住院,0-4,雲林縣,0,15
2015,26,住院,0-4,新北市,0,135
2015,26,住院,0-4,新竹市,6,122
2015,26,住院,0-4,新竹縣,0,29
2015,26,住院,0-4,嘉義市,0,36
2015,26,住院,0-4,嘉義縣,0,49
2015,26,住院,0-4,彰化縣,1,219
2015,26,住院,15-24,台中市,1,270
2015,26,住院,15-24,台北市,0,469
2015,26,住院,15-24,台東縣,1,17
2015,26,住院,15-24,台南市,0,103
2015,26,住院,15-24,宜蘭縣,0,65
2015,26,住院,15-24,花蓮縣,0,50
2015,26,住院,15-24,金門縣,0,1
2015,26,住院,15-24,南投縣,0,14
2015,26,住院,15-24,屏東縣,0,33
2015,26,住院,15-24,苗栗縣,0,32
2015,26,住院,15-24,桃園市,4,294
2015,26,住院,15-24,高雄市,3,310
2015,26,住院,15-24,基隆市,3,32
2015,26,住院,15-24,連江縣,0,1
2015,26,住院,15-24,雲林縣,4,30
2015,26,住院,15-24,新北市,7,239
2015,26,住院,15-24,新竹市,0,68
2015,26,住院,15-24,新竹縣,0,24
2015,26,住院,15-24,嘉義市,3,28
2015,26,住院,15-24,嘉義縣,0,45
2015,26,住院,15-24,彰化縣,2,137
2015,26,住院,15-24,澎湖縣,0,3
2015,26,住院,25-64,台中市,12,2555
2015,26,住院,25-64,台北市,29,5010
2015,26,住院,25-64,台東縣,1,199
2015,26,住院,25-64,台南市,2,1394
2015,26,住院,25-64,宜蘭縣,1,534
2015,26,住院,25-64,花蓮縣,1,447
2015,26,住院,25-64,金門縣,0,29
2015,26,住院,25-64,南投縣,0,183
2015,26,住院,25-64,屏東縣,1,309
2015,26,住院,25-64,苗栗縣,0,232
2015,26,住院,25-64,桃園市,9,2421
2015,26,住院,25-64,高雄市,32,3166
2015,26,住院,25-64,基隆市,12,379
2015,26,住院,25-64,連江縣,0,5
2015,26,住院,25-64,雲林縣,19,417
2015,26,住院,25-64,新北市,68,1985
2015,26,住院,25-64,新竹市,2,685
2015,26,住院,25-64,新竹縣,0,170
2015,26,住院,25-64,嘉義市,10,346
2015,26,住院,25-64,嘉義縣,0,583
2015,26,住院,25-64,彰化縣,7,1299
2015,26,住院,25-64,澎湖縣,0,18
2015,26,住院,5-14,台中市,1,161
2015,26,住院,5-14,台北市,1,242
2015,26,住院,5-14,台東縣,1,11
2015,26,住院,5-14,台南市,0,51
2015,26,住院,5-14,宜蘭縣,0,68
2015,26,住院,5-14,花蓮縣,1,22
2015,26,住院,5-14,金門縣,1,3
2015,26,住院,5-14,南投縣,0,20
2015,26,住院,5-14,屏東縣,0,16
2015,26,住院,5-14,苗栗縣,0,19
2015,26,住院,5-14,桃園市,0,183
2015,26,住院,5-14,高雄市,0,188
2015,26,住院,5-14,基隆市,0,35
2015,26,住院,5-14,連江縣,0,1
2015,26,住院,5-14,雲林縣,0,18
2015,26,住院,5-14,新北市,0,83
2015,26,住院,5-14,新竹市,0,50
2015,26,住院,5-14,新竹縣,0,20
2015,26,住院,5-14,嘉義市,0,20
2015,26,住院,5-14,嘉義縣,0,36
2015,26,住院,5-14,彰化縣,1,102
2015,26,住院,65+,台中市,2,1385
2015,26,住院,65+,台北市,5,3109
2015,26,住院,65+,台東縣,0,146
2015,26,住院,65+,台南市,1,736
2015,26,住院,65+,宜蘭縣,0,346
2015,26,住院,65+,花蓮縣,0,319
2015,26,住院,65+,金門縣,0,25
2015,26,住院,65+,南投縣,0,168
2015,26,住院,65+,屏東縣,1,208
2015,26,住院,65+,苗栗縣,0,208
2015,26,住院,65+,桃園市,2,1413
2015,26,住院,65+,高雄市,0,1900
2015,26,住院,65+,基隆市,1,313
2015,26,住院,65+,連江縣,0,1
2015,26,住院,65+,雲林縣,2,427
2015,26,住院,65+,新北市,2,1227
2015,26,住院,65+,新竹市,1,392
2015,26,住院,65+,新竹縣,0,114
2015,26,住院,65+,嘉義市,0,204
2015,26,住院,65+,嘉義縣,0,533
2015,26,住院,65+,彰化縣,1,1019
2015,26,住院,65+,澎湖縣,0,7
2015,26,門診,0-4,台中市,6299,39112
2015,26,門診,0-4,台北市,5036,25020
2015,26,門診,0-4,台東縣,638,1613
2015,26,門診,0-4,台南市,3296,21463
2015,26,門診,0-4,宜蘭縣,1875,5155
2015,26,門診,0-4,花蓮縣,763,3483
2015,26,門診,0-4,金門縣,171,1044
2015,26,門診,0-4,南投縣,1450,5909
2015,26,門診,0-4,屏東縣,1578,8256
2015,26,門診,0-4,苗栗縣,1367,6056
2015,26,門診,0-4,桃園市,5900,27395
2015,26,門診,0-4,高雄市,6209,31231
2015,26,門診,0-4,基隆市,626,3692
2015,26,門診,0-4,連江縣,13,68
2015,26,門診,0-4,雲林縣,1337,7808
2015,26,門診,0-4,新北市,12219,51490
2015,26,門診,0-4,新竹市,1397,8397
2015,26,門診,0-4,新竹縣,1916,7012
2015,26,門診,0-4,嘉義市,791,5348
2015,26,門診,0-4,嘉義縣,600,2855
2015,26,門診,0-4,彰化縣,3155,17284
2015,26,門診,0-4,澎湖縣,121,1068
2015,26,門診,15-24,台中市,3977,47124
2015,26,門診,15-24,台北市,3138,38245
2015,26,門診,15-24,台東縣,259,1985
2015,26,門診,15-24,台南市,2112,27197
2015,26,門診,15-24,宜蘭縣,549,5348
2015,26,門診,15-24,花蓮縣,312,3952
2015,26,門診,15-24,金門縣,166,1274
2015,26,門診,15-24,南投縣,644,5761
2015,26,門診,15-24,屏東縣,948,9496
2015,26,門診,15-24,苗栗縣,631,5707
2015,26,門診,15-24,桃園市,2415,28966
2015,26,門診,15-24,高雄市,3543,39709
2015,26,門診,15-24,基隆市,433,4585
2015,26,門診,15-24,連江縣,16,193
2015,26,門診,15-24,雲林縣,810,8649
2015,26,門診,15-24,新北市,5235,50717
2015,26,門診,15-24,新竹市,510,7721
2015,26,門診,15-24,新竹縣,684,5566
2015,26,門診,15-24,嘉義市,374,6873
2015,26,門診,15-24,嘉義縣,554,4339
2015,26,門診,15-24,彰化縣,1574,17990
2015,26,門診,15-24,澎湖縣,127,1830
2015,26,門診,25-64,台中市,19606,322992
2015,26,門診,25-64,台北市,17987,339581
2015,26,門診,25-64,台東縣,1486,19088
2015,26,門診,25-64,台南市,11760,220064
2015,26,門診,25-64,宜蘭縣,3074,41479
2015,26,門診,25-64,花蓮縣,1984,34846
2015,26,門診,25-64,金門縣,806,8239
2015,26,門診,25-64,南投縣,3441,45724
2015,26,門診,25-64,屏東縣,5325,79328
2015,26,門診,25-64,苗栗縣,3655,46175
2015,26,門診,25-64,桃園市,12240,211716
2015,26,門診,25-64,高雄市,21443,327392
2015,26,門診,25-64,基隆市,2750,41519
2015,26,門診,25-64,連江縣,59,866
2015,26,門診,25-64,雲林縣,4547,68198
2015,26,門診,25-64,新北市,31991,399110
2015,26,門診,25-64,新竹市,2741,58815
2015,26,門診,25-64,新竹縣,3620,39509
2015,26,門診,25-64,嘉義市,2162,52135
2015,26,門診,25-64,嘉義縣,2896,37165
2015,26,門診,25-64,彰化縣,8517,129817
2015,26,門診,25-64,澎湖縣,830,14748
2015,26,門診,5-14,台中市,5961,48283
2015,26,門診,5-14,台北市,5246,37378
2015,26,門診,5-14,台東縣,767,2419
2015,26,門診,5-14,台南市,3501,26450
2015,26,門診,5-14,宜蘭縣,1692,6594
2015,26,門診,5-14,花蓮縣,788,4286
2015,26,門診,5-14,金門縣,292,1619
2015,26,門診,5-14,南投縣,1530,7975
2015,26,門診,5-14,屏東縣,1765,10508
2015,26,門診,5-14,苗栗縣,1252,6910
2015,26,門診,5-14,桃園市,5010,33797
2015,26,門診,5-14,高雄市,6402,39845
2015,26,門診,5-14,基隆市,648,4852
2015,26,門診,5-14,連江縣,18,108
2015,26,門診,5-14,雲林縣,1435,10429
2015,26,門診,5-14,新北市,11018,63233
2015,26,門診,5-14,新竹市,1100,9673
2015,26,門診,5-14,新竹縣,1682,8213
2015,26,門診,5-14,嘉義市,769,6909
2015,26,門診,5-14,嘉義縣,1009,4818
2015,26,門診,5-14,彰化縣,3100,21674
2015,26,門診,5-14,澎湖縣,161,1875
2015,26,門診,65+,台中市,5606,125890
2015,26,門診,65+,台北市,6113,179772
2015,26,門診,65+,台東縣,721,12176
2015,26,門診,65+,台南市,4052,107956
2015,26,門診,65+,宜蘭縣,1182,26396
2015,26,門診,65+,花蓮縣,710,20239
2015,26,門診,65+,金門縣,238,3709
2015,26,門診,65+,南投縣,1457,29128
2015,26,門診,65+,屏東縣,2466,51032
2015,26,門診,65+,苗栗縣,1178,27906
2015,26,門診,65+,桃園市,3010,79734
2015,26,門診,65+,高雄市,7020,154057
2015,26,門診,65+,基隆市,1155,22335
2015,26,門診,65+,連江縣,13,261
2015,26,門診,65+,雲林縣,1828,43165
2015,26,門診,65+,新北市,8257,141184
2015,26,門診,65+,新竹市,642,21455
2015,26,門診,65+,新竹縣,864,16321
2015,26,門診,65+,嘉義市,798,27097
2015,26,門診,65+,嘉義縣,1550,29638
2015,26,門診,65+,彰化縣,2949,66699
2015,26,門診,65+,澎湖縣,385,9458
2015,27,住院,0-4,台中市,1,208
2015,27,住院,0-4,台北市,6,253
2015,27,住院,0-4,台東縣,1,19
2015,27,住院,0-4,台南市,1,56
2015,27,住院,0-4,宜蘭縣,0,106
2015,27,住院,0-4,花蓮縣,3,38
2015,27,住院,0-4,金門縣,0,7
2015,27,住院,0-4,南投縣,0,18
2015,27,住院,0-4,屏東縣,0,16
2015,27,住院,0-4,苗栗縣,0,22
2015,27,住院,0-4,桃園市,0,273
2015,27,住院,0-4,高雄市,0,245
2015,27,住院,0-4,基隆市,0,34
2015,27,住院,0-4,連江縣,0,1
2015,27,住院,0-4,雲林縣,1,22
2015,27,住院,0-4,新北市,1,130
2015,27,住院,0-4,新竹市,4,112
2015,27,住院,0-4,新竹縣,1,27
2015,27,住院,0-4,嘉義市,0,32
2015,27,住院,0-4,嘉義縣,0,56
2015,27,住院,0-4,彰化縣,3,206
2015,27,住院,15-24,台中市,4,323
2015,27,住院,15-24,台北市,3,389
2015,27,住院,15-24,台東縣,0,22
2015,27,住院,15-24,台南市,1,121
2015,27,住院,15-24,宜蘭縣,1,53
2015,27,住院,15-24,花蓮縣,0,55
2015,27,住院,15-24,金門縣,0,2
2015,27,住院,15-24,南投縣,1,25
2015,27,住院,15-24,屏東縣,1,38
2015,27,住院,15-24,苗栗縣,0,32
2015,27,住院,15-24,桃園市,2,300
2015,27,住院,15-24,高雄市,1,328
2015,27,住院,15-24,基隆市,4,36
2015,27,住院,15-24,連江縣,0,2
2015,27,住院,15-24,雲林縣,4,39
2015,27,住院,15-24,新北市,6,183
2015,27,住院,15-24,新竹市,0,56
2015,27,住院,15-24,新竹縣,0,9
2015,27,住院,15-24,嘉義市,3,39
2015,27,住院,15-24,嘉義縣,0,46
2015,27,住院,15-24,彰化縣,0,131
2015,27,住院,15-24,澎湖縣,0,1
2015,27,住院,25-64,台中市,11,2623
2015,27,住院,25-64,台北市,29,4893
2015,27,住院,25-64,台東縣,1,203
2015,27,住院,25-64,台南市,8,1452
2015,27,住院,25-64,宜蘭縣,1,519
2015,27,住院,25-64,花蓮縣,0,476
2015,27,住院,25-64,金門縣,0,38
2015,27,住院,25-64,南投縣,0,159
2015,27,住院,25-64,屏東縣,0,281
2015,27,住院,25-64,苗栗縣,0,227
2015,27,住院,25-64,桃園市,9,2518
2015,27,住院,25-64,高雄市,28,3291
2015,27,住院,25-64,基隆市,32,371
2015,27,住院,25-64,連江縣,0,5
2015,27,住院,25-64,雲林縣,30,420
2015,27,住院,25-64,新北市,62,1981
2015,27,住院,25-64,新竹市,5,665
2015,27,住院,25-64,新竹縣,1,168
2015,27,住院,25-64,嘉義市,18,388
2015,27,住院,25-64,嘉義縣,0,572
2015,27,住院,25-64,彰化縣,9,1270
2015,27,住院,25-64,澎湖縣,0,20
2015,27,住院,5-14,台中市,0,173
2015,27,住院,5-14,台北市,1,194
2015,27,住院,5-14,台東縣,0,8
2015,27,住院,5-14,台南市,0,52
2015,27,住院,5-14,宜蘭縣,0,68
2015,27,住院,5-14,花蓮縣,0,16
2015,27,住院,5-14,金門縣,0,5
2015,27,住院,5-14,南投縣,0,15
2015,27,住院,5-14,屏東縣,1,17
2015,27,住院,5-14,苗栗縣,0,16
2015,27,住院,5-14,桃園市,0,189
2015,27,住院,5-14,高雄市,0,184
2015,27,住院,5-14,基隆市,0,22
2015,27,住院,5-14,連江縣,0,1
2015,27,住院,5-14,雲林縣,0,13
2015,27,住院,5-14,新北市,0,85
2015,27,住院,5-14,新竹市,0,60
2015,27,住院,5-14,新竹縣,0,12
2015,27,住院,5-14,嘉義市,0,17
2015,27,住院,5-14,嘉義縣,1,46
2015,27,住院,5-14,彰化縣,1,113
2015,27,住院,5-14,澎湖縣,0,3
2015,27,住院,65+,台中市,2,1454
2015,27,住院,65+,台北市,10,3118
2015,27,住院,65+,台東縣,0,144
2015,27,住院,65+,台南市,2,754
2015,27,住院,65+,宜蘭縣,2,379
2015,27,住院,65+,花蓮縣,0,306
2015,27,住院,65+,金門縣,1,32
2015,27,住院,65+,南投縣,0,163
2015,27,住院,65+,屏東縣,0,179
2015,27,住院,65+,苗栗縣,0,203
2015,27,住院,65+,桃園市,3,1262
2015,27,住院,65+,高雄市,0,1851
2015,27,住院,65+,基隆市,1,304
2015,27,住院,65+,連江縣,0,2
2015,27,住院,65+,雲林縣,0,413
2015,27,住院,65+,新北市,6,1159
2015,27,住院,65+,新竹市,3,367
2015,27,住院,65+,新竹縣,1,105
2015,27,住院,65+,嘉義市,0,185
2015,27,住院,65+,嘉義縣,0,575
2015,27,住院,65+,彰化縣,2,934
2015,27,住院,65+,澎湖縣,0,6
2015,27,門診,0-4,台中市,6179,39198
2015,27,門診,0-4,台北市,4794,22708
2015,27,門診,0-4,台東縣,605,1581
2015,27,門診,0-4,台南市,3588,21822
2015,27,門診,0-4,宜蘭縣,2092,5201
2015,27,門診,0-4,花蓮縣,804,3566
2015,27,門診,0-4,金門縣,169,872
2015,27,門診,0-4,南投縣,1402,5935
2015,27,門診,0-4,屏東縣,1677,8351
2015,27,門診,0-4,苗栗縣,1278,5952
2015,27,門診,0-4,桃園市,5612,25998
2015,27,門診,0-4,高雄市,6173,30867
2015,27,門診,0-4,基隆市,585,3412
2015,27,門診,0-4,連江縣,7,38
2015,27,門診,0-4,雲林縣,1334,7427
2015,27,門診,0-4,新北市,11279,48105
2015,27,門診,0-4,新竹市,1328,8425
2015,27,門診,0-4,新竹縣,1774,6721
2015,27,門診,0-4,嘉義市,683,5115
2015,27,門診,0-4,嘉義縣,610,2868
2015,27,門診,0-4,彰化縣,3170,17646
2015,27,門診,0-4,澎湖縣,96,1039
2015,27,門診,15-24,台中市,3604,45669
2015,27,門診,15-24,台北市,2501,33175
2015,27,門診,15-24,台東縣,302,2024
2015,27,門診,15-24,台南市,1964,26111
2015,27,門診,15-24,宜蘭縣,522,5263
2015,27,門診,15-24,花蓮縣,379,4383
2015,27,門診,15-24,金門縣,187,1303
2015,27,門診,15-24,南投縣,607,5700
2015,27,門診,15-24,屏東縣,985,9110
2015,27,門診,15-24,苗栗縣,614,5532
2015,27,門診,15-24,桃園市,2085,26143
2015,27,門診,15-24,高雄市,3415,37854
2015,27,門診,15-24,基隆市,375,4329
2015,27,門診,15-24,連江縣,18,140
2015,27,門診,15-24,雲林縣,699,8320
2015,27,門診,15-24,新北市,4593,45804
2015,27,門診,15-24,新竹市,474,7388
2015,27,門診,15-24,新竹縣,618,5448
2015,27,門診,15-24,嘉義市,344,6578
2015,27,門診,15-24,嘉義縣,494,3991
2015,27,門診,15-24,彰化縣,1437,17706
2015,27,門診,15-24,澎湖縣,133,1652
2015,27,門診,25-64,台中市,19354,317862
2015,27,門診,25-64,台北市,15443,297982
2015,27,門診,25-64,台東縣,1411,18342
2015,27,門診,25-64,台南市,11657,212240
2015,27,門診,25-64,宜蘭縣,2991,40589
2015,27,門診,25-64,花蓮縣,1905,35311
2015,27,門診,25-64,金門縣,832,7915
2015,27,門診,25-64,南投縣,3538,45228
2015,27,門診,25-64,屏東縣,5438,77257
2015,27,門診,25-64,苗栗縣,3409,43908
2015,27,門診,25-64,桃園市,11117,190815
2015,27,門診,25-64,高雄市,21389,316164
2015,27,門診,25-64,基隆市,2546,38025
2015,27,門診,25-64,連江縣,33,642
2015,27,門診,25-64,雲林縣,4363,67004
2015,27,門診,25-64,新北市,28569,357126
2015,27,門診,25-64,新竹市,2506,56133
2015,27,門診,25-64,新竹縣,3518,37370
2015,27,門診,25-64,嘉義市,2090,51210
2015,27,門診,25-64,嘉義縣,2794,36534
2015,27,門診,25-64,彰化縣,8111,126000
2015,27,門診,25-64,澎湖縣,834,14922
2015,27,門診,5-14,台中市,5938,47898
2015,27,門診,5-14,台北市,4618,31393
2015,27,門診,5-14,台東縣,639,2224
2015,27,門診,5-14,台南市,3656,25838
2015,27,門診,5-14,宜蘭縣,1777,6471
2015,27,門診,5-14,花蓮縣,891,4504
2015,27,門診,5-14,金門縣,286,1432
2015,27,門診,5-14,南投縣,1481,7919
2015,27,門診,5-14,屏東縣,1853,10235
2015,27,門診,5-14,苗栗縣,1203,6457
2015,27,門診,5-14,桃園市,4821,30798
2015,27,門診,5-14,高雄市,6744,38886
2015,27,門診,5-14,基隆市,565,4333
2015,27,門診,5-14,連江縣,10,55
2015,27,門診,5-14,雲林縣,1458,10100
2015,27,門診,5-14,新北市,10006,56279
2015,27,門診,5-14,新竹市,1024,8982
2015,27,門診,5-14,新竹縣,1619,7882
2015,27,門診,5-14,嘉義市,698,6896
2015,27,門診,5-14,嘉義縣,963,4835
2015,27,門診,5-14,彰化縣,3127,21654
2015,27,門診,5-14,澎湖縣,192,1882
2015,27,門診,65+,台中市,5783,121490
2015,27,門診,65+,台北市,5453,156351
2015,27,門診,65+,台東縣,721,11588
2015,27,門診,65+,台南市,4077,102883
2015,27,門診,65+,宜蘭縣,1164,25766
2015,27,門診,65+,花蓮縣,755,20235
2015,27,門診,65+,金門縣,285,3786
2015,27,門診,65+,南投縣,1581,27959
2015,27,門診,65+,屏東縣,2803,50145
2015,27,門診,65+,苗栗縣,1242,25960
